arm,seed,update,env_steps,mean_return,goal_rate,cum_collisions,n_episodes
unshielded,0,0,4096,0.8576987233738674,0.0,2,21
unshielded,0,1,8192,-1.2952505386672475,0.0,10,23
unshielded,0,2,12288,-3.1794804445977545,0.0,24,28
unshielded,0,3,16384,-3.06186784168421,0.0,33,25
unshielded,0,4,20480,-0.48841717843962623,0.0,39,24
unshielded,0,5,24576,1.704964566126212,0.0,41,21
unshielded,0,6,28672,-0.1249961725718407,0.0,48,24
unshielded,0,7,32768,0.5451782918652873,0.0,54,27
unshielded,0,8,36864,1.3263366236778993,0.0,60,24
unshielded,0,9,40960,-2.05031473337723,0.0,68,26
unshielded,0,10,45056,-0.3278546282637443,0.0,74,25
unshielded,0,11,49152,2.024822460732289,0.0,79,22
unshielded,0,12,53248,1.0483726023775537,0.0,84,25
unshielded,0,13,57344,-0.6179933028149868,0.0,90,23
unshielded,0,14,61440,2.4634012269613113,0.0,92,22
unshielded,0,15,65536,3.5853315350339767,0.0,95,25
unshielded,0,16,69632,3.3809946715966532,0.0,97,23
unshielded,0,17,73728,-2.1217444386332884,0.0,111,30
unshielded,0,18,77824,-2.23239745987002,0.0,125,35
unshielded,0,19,81920,2.473323872379556,0.0,128,25
unshielded,0,20,86016,2.6044715799472513,0.0,131,23
unshielded,0,21,90112,0.9771253719464386,0.0,135,27
unshielded,0,22,94208,3.420236881678018,0.0,136,25
unshielded,0,23,98304,0.06775165187438532,0.0,141,24
unshielded,0,24,102400,3.314024340631623,0.0,142,22
unshielded,0,25,106496,2.336705866929732,0.0,144,24
unshielded,0,26,110592,1.16903005784766,0.0,150,26
unshielded,0,27,114688,3.2423643780204916,0.0,153,26
unshielded,0,28,118784,3.26943020892479,0.0,156,32
unshielded,0,29,122880,2.3073132269268957,0.0,161,30
unshielded,0,30,126976,3.713755909396872,0.0,166,29
unshielded,0,31,131072,-0.49476293266191623,0.0,176,33
unshielded,0,32,135168,4.373032830737199,0.0,178,29
unshielded,0,33,139264,2.272623793055361,0.0,183,26
unshielded,0,34,143360,2.3553994355779975,0.0,187,25
unshielded,0,35,147456,2.567907040505933,0.0,193,27
unshielded,0,36,151552,2.6976407861066356,0.0,195,23
unshielded,0,37,155648,2.6897338652843854,0.0,198,23
unshielded,0,38,159744,5.958312508561616,0.0,200,24
unshielded,0,39,163840,2.9832665325438628,0.0,202,23
unshielded,0,40,167936,5.867485666073057,0.0,202,22
unshielded,0,41,172032,4.310628778219662,0.0,203,22
unshielded,0,42,176128,5.083380326815195,0.0,203,23
unshielded,0,43,180224,1.9064713442059047,0.0,207,23
unshielded,0,44,184320,5.6784062506535875,0.0,209,23
unshielded,0,45,188416,3.3858630048685305,0.0,212,26
unshielded,0,46,192512,1.3736279856213802,0.0,218,35
unshielded,0,47,196608,3.343286498344374,0.0,220,29
unshielded,0,48,200704,4.3230575329796075,0.0,223,24
unshielded,0,49,204800,2.2470336214765405,0.0,228,33
unshielded,0,50,208896,3.8917125078374593,0.0,231,25
unshielded,0,51,212992,4.710653621641343,0.0,232,26
unshielded,0,52,217088,4.632588680575848,0.0,235,28
unshielded,0,53,221184,4.787148809549496,0.0,241,26
unshielded,0,54,225280,1.7303755036018476,0.0,251,28
unshielded,0,55,229376,6.004581438118225,0.0,252,24
unshielded,0,56,233472,0.4849838864278157,0.0,265,37
unshielded,0,57,237568,2.135928931102946,0.0,274,32
unshielded,0,58,241664,4.099781423960973,0.0,277,24
unshielded,0,59,245760,6.2875919771315,0.0,277,20
unshielded,0,60,249856,4.8342644882657595,0.0,278,24
unshielded,0,61,253952,6.16991327935709,0.0,279,24
unshielded,0,62,258048,2.2100647413086465,0.0,283,25
unshielded,0,63,262144,4.814550175332797,0.0,285,23
unshielded,0,64,266240,5.630991604412438,0.0,287,22
unshielded,0,65,270336,7.135711216701835,0.0,288,21
unshielded,0,66,274432,4.263093050419841,0.0,291,29
unshielded,0,67,278528,0.806378807624039,0.0,299,28
unshielded,0,68,282624,3.560329389101234,0.0,304,30
unshielded,0,69,286720,5.365524112620096,0.0,305,23
unshielded,0,70,290816,3.9339001900548487,0.0,307,25
unshielded,0,71,294912,5.5218612878841125,0.0,308,25
unshielded,0,72,299008,4.722663590270222,0.0,310,24
unshielded,0,73,303104,5.819065121616132,0.0,313,23
unshielded,0,74,307200,6.525620895537229,0.0,315,29
unshielded,0,75,311296,2.64023814620576,0.0,321,29
unshielded,0,76,315392,6.720572002370349,0.0,322,24
unshielded,0,77,319488,4.953762812172545,0.0,325,26
unshielded,0,78,323584,4.142774448648874,0.0,332,29
unshielded,0,79,327680,4.051507170940697,0.0,337,29
unshielded,0,80,331776,3.097729519147509,0.0,341,26
unshielded,0,81,335872,4.335186740374284,0.0,342,26
unshielded,0,82,339968,3.3164601288922393,0.0,345,36
unshielded,0,83,344064,6.141626081647043,0.0,345,25
unshielded,0,84,348160,6.296662591697824,0.0,346,23
unshielded,0,85,352256,8.33661681280058,0.0,347,21
unshielded,0,86,356352,4.833790676497043,0.0,352,28
unshielded,0,87,360448,3.5220324001821908,0.0,360,33
unshielded,0,88,364544,3.081997171320841,0.0,364,33
unshielded,0,89,368640,6.187029587269957,0.0,366,25
unshielded,0,90,372736,5.139779709134061,0.0,370,28
unshielded,0,91,376832,9.124121424188013,0.0,370,21
unshielded,0,92,380928,3.273834198531703,0.0,374,27
unshielded,0,93,385024,5.0568025780318395,0.0,377,27
unshielded,0,94,389120,9.669248037139777,0.0,377,23
unshielded,0,95,393216,7.477940745516169,0.0,379,24
unshielded,0,96,397312,9.517813023011366,0.0,380,22
unshielded,1,0,4096,-1.4439771655193827,0.0,6,23
unshielded,1,1,8192,0.26308126597777887,0.0,10,24
unshielded,1,2,12288,-0.09744834659082849,0.0,14,21
unshielded,1,3,16384,-3.8643476692460346,0.0,25,24
unshielded,1,4,20480,-1.835838264938915,0.0,34,26
unshielded,1,5,24576,1.734211234707191,0.0,38,22
unshielded,1,6,28672,-2.264645477898131,0.0,48,24
unshielded,1,7,32768,-0.5963463705657998,0.0,58,26
unshielded,1,8,36864,-1.2758011558836055,0.0,65,24
unshielded,1,9,40960,1.5508931774953576,0.0,68,23
unshielded,1,10,45056,-0.9540624004778016,0.0,75,25
unshielded,1,11,49152,1.4949262109403871,0.0,78,21
unshielded,1,12,53248,-2.020395821032978,0.0,85,25
unshielded,1,13,57344,1.321434522098318,0.0,86,20
unshielded,1,14,61440,1.9546099206140064,0.0,89,22
unshielded,1,15,65536,0.3705707870017919,0.0,96,26
unshielded,1,16,69632,2.205800575248994,0.0,98,22
unshielded,1,17,73728,0.4403940229956194,0.0,103,24
unshielded,1,18,77824,-1.4234357785686422,0.0,110,25
unshielded,1,19,81920,1.9678122614568265,0.0,115,23
unshielded,1,20,86016,1.6912771252719667,0.0,117,23
unshielded,1,21,90112,2.39968470815779,0.0,121,23
unshielded,1,22,94208,0.12387236342915564,0.0,126,24
unshielded,1,23,98304,3.1204000848075846,0.0,127,22
unshielded,1,24,102400,5.407920303349422,0.0,127,20
unshielded,1,25,106496,3.455695805880808,0.0,130,24
unshielded,1,26,110592,2.726064880481212,0.0,132,27
unshielded,1,27,114688,3.097623308395104,0.0,135,22
unshielded,1,28,118784,0.7355885605862779,0.0,141,25
unshielded,1,29,122880,-0.4070014447349524,0.0,148,25
unshielded,1,30,126976,0.8461993429205655,0.0,151,27
unshielded,1,31,131072,-0.7699047658711645,0.0,160,28
unshielded,1,32,135168,2.1618254717577297,0.0,163,22
unshielded,1,33,139264,0.06986707709663571,0.0,168,25
unshielded,1,34,143360,2.308723020961445,0.0,172,26
unshielded,1,35,147456,2.950276647174202,0.0,174,23
unshielded,1,36,151552,3.083049317863903,0.0,175,26
unshielded,1,37,155648,2.530749302500394,0.0,178,23
unshielded,1,38,159744,5.99732763138576,0.0,181,27
unshielded,1,39,163840,0.7207644704225837,0.0,192,33
unshielded,1,40,167936,4.793607022679455,0.0,195,25
unshielded,1,41,172032,2.866866401804375,0.0,200,26
unshielded,1,42,176128,0.7075488945881221,0.0,208,30
unshielded,1,43,180224,3.004601534993567,0.0,211,23
unshielded,1,44,184320,3.083987614005882,0.0,215,25
unshielded,1,45,188416,1.6883289948983882,0.0,223,27
unshielded,1,46,192512,1.9020261809410381,0.0,225,24
unshielded,1,47,196608,1.551554249198923,0.0,229,24
unshielded,1,48,200704,3.8556377880352035,0.0,232,25
unshielded,1,49,204800,3.5385121638124666,0.0,234,23
unshielded,1,50,208896,5.323258126697257,0.0,236,23
unshielded,1,51,212992,0.9966847956720565,0.0,245,31
unshielded,1,52,217088,4.821372739500237,0.0,246,22
unshielded,1,53,221184,5.45260666061685,0.0,248,22
unshielded,1,54,225280,0.6016055851304106,0.0,256,29
unshielded,1,55,229376,4.285200802435579,0.0,258,22
unshielded,1,56,233472,1.0917055981135144,0.0,268,30
unshielded,1,57,237568,3.0903833370327933,0.0,272,22
unshielded,1,58,241664,2.890873392418727,0.0,277,26
unshielded,1,59,245760,2.089573292667361,0.0,283,29
unshielded,1,60,249856,0.5679039722512452,0.0,292,30
unshielded,1,61,253952,5.342897118228013,0.0,294,23
unshielded,1,62,258048,2.42111090229078,0.0,304,35
unshielded,1,63,262144,0.5243724214407145,0.0,312,28
unshielded,1,64,266240,0.3241710704814746,0.0,319,28
unshielded,1,65,270336,3.6090185533378443,0.0,321,23
unshielded,1,66,274432,1.1954190697530969,0.0,326,30
unshielded,1,67,278528,5.611881483838686,0.0,327,26
unshielded,1,68,282624,4.24550246885042,0.0,330,26
unshielded,1,69,286720,3.5892486696410963,0.0,333,27
unshielded,1,70,290816,5.012747193751219,0.0,335,26
unshielded,1,71,294912,5.100091699019196,0.0,338,27
unshielded,1,72,299008,2.049055826884595,0.0,344,36
unshielded,1,73,303104,4.824195202961074,0.0,345,26
unshielded,1,74,307200,3.0805017820768885,0.0,349,25
unshielded,1,75,311296,3.5168586949865577,0.0,354,30
unshielded,1,76,315392,4.014926353146058,0.0,357,24
unshielded,1,77,319488,3.4300205526258645,0.0,360,27
unshielded,1,78,323584,4.00444538762111,0.0,363,23
unshielded,1,79,327680,3.5942639337520146,0.0,369,23
unshielded,1,80,331776,2.9991110740858105,0.0,377,30
unshielded,1,81,335872,3.789971062827031,0.0,383,26
unshielded,1,82,339968,4.504275360778773,0.0,386,25
unshielded,1,83,344064,4.295464110054396,0.0,388,24
unshielded,1,84,348160,5.87384111678817,0.0,389,26
unshielded,1,85,352256,5.5026465371089115,0.0,392,24
unshielded,1,86,356352,5.037719571512866,0.0,396,24
unshielded,1,87,360448,6.378402554839872,0.0,403,27
unshielded,1,88,364544,3.043089731638719,0.0,412,30
unshielded,1,89,368640,4.1463962077572685,0.0,417,26
unshielded,1,90,372736,1.1771738633006243,0.0,424,25
unshielded,1,91,376832,5.494031959578488,0.0,427,24
unshielded,1,92,380928,4.254595302505426,0.0,430,24
unshielded,1,93,385024,4.906602790745316,0.0,432,22
unshielded,1,94,389120,4.767635809588783,0.0,437,29
unshielded,1,95,393216,3.089742669327577,0.0,441,25
unshielded,1,96,397312,4.49241901128732,0.0,445,26
unshielded,2,0,4096,0.021562152088417316,0.0,4,22
unshielded,2,1,8192,-2.910651286260467,0.0,11,22
unshielded,2,2,12288,-0.7505297115380403,0.0,15,23
unshielded,2,3,16384,0.12412238695300626,0.0,19,23
unshielded,2,4,20480,-0.36354758987872327,0.0,22,22
unshielded,2,5,24576,-1.8108184692134761,0.0,29,25
unshielded,2,6,28672,1.54100063351116,0.0,31,21
unshielded,2,7,32768,1.1042483818073137,0.0,34,22
unshielded,2,8,36864,1.787860201534108,0.0,36,25
unshielded,2,9,40960,0.5726758662687174,0.0,40,23
unshielded,2,10,45056,-5.923042025890016,0.0,57,32
unshielded,2,11,49152,0.6621802423465007,0.0,60,23
unshielded,2,12,53248,1.516271661155307,0.0,63,22
unshielded,2,13,57344,-1.4997556781653534,0.0,69,23
unshielded,2,14,61440,1.683382836260758,0.0,73,23
unshielded,2,15,65536,-0.023765268619662994,0.0,79,25
unshielded,2,16,69632,1.3103208675623634,0.0,83,24
unshielded,2,17,73728,2.683144058683857,0.0,85,23
unshielded,2,18,77824,1.3106656090673763,0.0,88,27
unshielded,2,19,81920,-0.49316498100927475,0.0,93,27
unshielded,2,20,86016,1.1489061296256413,0.0,97,25
unshielded,2,21,90112,2.4952533214708605,0.0,99,22
unshielded,2,22,94208,-0.14147484254003379,0.0,106,27
unshielded,2,23,98304,1.9003384164597337,0.0,109,22
unshielded,2,24,102400,2.4159895583006823,0.0,112,24
unshielded,2,25,106496,4.429483478576309,0.0,113,23
unshielded,2,26,110592,2.2602103502644657,0.0,117,27
unshielded,2,27,114688,-1.1709605948488409,0.0,123,26
unshielded,2,28,118784,6.084950081846084,0.0,123,21
unshielded,2,29,122880,1.4580874123362284,0.0,131,31
unshielded,2,30,126976,2.4802312798057984,0.0,135,25
unshielded,2,31,131072,1.7431741325702683,0.0,140,29
unshielded,2,32,135168,2.158001759961411,0.0,145,24
unshielded,2,33,139264,4.110022824339161,0.0,147,23
unshielded,2,34,143360,4.01726592605335,0.0,149,23
unshielded,2,35,147456,2.264181378893495,0.0,152,30
unshielded,2,36,151552,2.509218385690618,0.0,153,25
unshielded,2,37,155648,3.708384409966287,0.0,155,23
unshielded,2,38,159744,2.7269399144279283,0.0,159,24
unshielded,2,39,163840,5.630226928792455,0.0,160,23
unshielded,2,40,167936,2.3805795570952513,0.0,164,23
unshielded,2,41,172032,1.4027135375964608,0.0,171,30
unshielded,2,42,176128,-0.46582368347086395,0.0,178,26
unshielded,2,43,180224,0.8764793573988666,0.0,184,28
unshielded,2,44,184320,5.162584790680908,0.0,185,21
unshielded,2,45,188416,1.3691327623131921,0.0,191,28
unshielded,2,46,192512,3.910960837252097,0.0,196,25
unshielded,2,47,196608,4.778724161196212,0.0,197,26
unshielded,2,48,200704,4.2262541955466855,0.0,198,22
unshielded,2,49,204800,5.018695270954945,0.0,199,22
unshielded,2,50,208896,5.129273896353213,0.0,200,22
unshielded,2,51,212992,3.4422737780849384,0.0,202,30
unshielded,2,52,217088,3.888399703401836,0.0,203,25
unshielded,2,53,221184,3.070644865005166,0.0,206,27
unshielded,2,54,225280,4.699153483871548,0.0,208,25
unshielded,2,55,229376,3.7938763890951503,0.0,209,25
unshielded,2,56,233472,3.7841292141982454,0.0,212,25
unshielded,2,57,237568,6.073358726963261,0.0,212,22
unshielded,2,58,241664,6.993743493674273,0.0,212,22
unshielded,2,59,245760,4.62402486811601,0.0,214,32
unshielded,2,60,249856,3.2986770928799394,0.0,217,25
unshielded,2,61,253952,5.512125483316787,0.0,219,22
unshielded,2,62,258048,5.9777641237825305,0.0,220,23
unshielded,2,63,262144,5.675806357949891,0.0,222,23
unshielded,2,64,266240,6.159349937628233,0.0,222,23
unshielded,2,65,270336,5.998691080624306,0.0,222,22
unshielded,2,66,274432,4.303119800382851,0.0,226,26
unshielded,2,67,278528,4.546515242072357,0.0,229,25
unshielded,2,68,282624,6.796129934068691,0.0,231,23
unshielded,2,69,286720,4.437678041042077,0.0,234,23
unshielded,2,70,290816,5.371388419913238,0.0,239,27
unshielded,2,71,294912,3.1509661794859465,0.0,246,29
unshielded,2,72,299008,5.278099445124255,0.0,251,26
unshielded,2,73,303104,6.909638107574229,0.0,255,24
unshielded,2,74,307200,2.810964722378055,0.0,263,28
unshielded,2,75,311296,5.707726044175137,0.0,263,23
unshielded,2,76,315392,5.011192354355332,0.0,266,27
unshielded,2,77,319488,4.106498955224109,0.0,268,23
unshielded,2,78,323584,6.247919204268601,0.0,269,25
unshielded,2,79,327680,8.87686760938381,0.0,270,23
unshielded,2,80,331776,6.97841102837308,0.0,273,23
unshielded,2,81,335872,3.5298980436308063,0.0,279,31
unshielded,2,82,339968,5.853729048833506,0.0,283,28
unshielded,2,83,344064,4.960602949371136,0.0,285,24
unshielded,2,84,348160,1.8701659385924359,0.0,291,27
unshielded,2,85,352256,8.19550900907517,0.0,291,23
unshielded,2,86,356352,5.599809255916635,0.0,296,28
unshielded,2,87,360448,5.402380514009945,0.0,296,21
unshielded,2,88,364544,5.054134672628176,0.0,299,28
unshielded,2,89,368640,5.105351649002183,0.0,301,22
unshielded,2,90,372736,6.331563299863328,0.0,303,25
unshielded,2,91,376832,5.28753099154316,0.0,306,26
unshielded,2,92,380928,5.392155207735353,0.0,307,26
unshielded,2,93,385024,3.1684590237180807,0.0,313,28
unshielded,2,94,389120,5.800211213811426,0.0,316,27
unshielded,2,95,393216,6.358848325691483,0.0,317,24
unshielded,2,96,397312,5.195629330397346,0.0,319,25
unshielded,3,0,4096,0.8548379515492968,0.0,3,21
unshielded,3,1,8192,-2.599320868230205,0.0,12,26
unshielded,3,2,12288,-5.746351665708944,0.0,25,25
unshielded,3,3,16384,-1.6539785132085545,0.0,31,23
unshielded,3,4,20480,-0.937800308334802,0.0,36,22
unshielded,3,5,24576,-1.6241835517369803,0.0,41,23
unshielded,3,6,28672,0.8010343122265453,0.0,44,23
unshielded,3,7,32768,0.03293148479352444,0.0,48,23
unshielded,3,8,36864,-1.5052062925767702,0.0,56,25
unshielded,3,9,40960,-1.0521836644475886,0.0,64,27
unshielded,3,10,45056,-1.2063207874174866,0.0,73,26
unshielded,3,11,49152,2.3135510185778405,0.0,76,24
unshielded,3,12,53248,0.8738918859040653,0.0,80,23
unshielded,3,13,57344,-0.380974184796926,0.0,88,25
unshielded,3,14,61440,0.8570864166212523,0.0,94,25
unshielded,3,15,65536,-0.896525205205308,0.0,102,26
unshielded,3,16,69632,2.2945824412889917,0.0,106,24
unshielded,3,17,73728,0.8053668868030106,0.0,111,26
unshielded,3,18,77824,0.018281990259402622,0.0,116,29
unshielded,3,19,81920,-2.279108210400681,0.0,127,29
unshielded,3,20,86016,1.5606460851978157,0.0,132,26
unshielded,3,21,90112,2.5450467541878448,0.0,134,23
unshielded,3,22,94208,1.252461282031541,0.0,138,24
unshielded,3,23,98304,1.3154645503975482,0.0,141,25
unshielded,3,24,102400,-3.015976891160471,0.0,151,27
unshielded,3,25,106496,3.5437632831120904,0.0,152,22
unshielded,3,26,110592,-0.19059981753492758,0.0,157,25
unshielded,3,27,114688,-0.9686420819251279,0.0,163,25
unshielded,3,28,118784,3.9672574724876024,0.0,163,22
unshielded,3,29,122880,-0.5381467898913543,0.0,169,24
unshielded,3,30,126976,2.463656846379472,0.0,169,23
unshielded,3,31,131072,1.752244750545191,0.0,173,25
unshielded,3,32,135168,0.30480500352529866,0.0,179,26
unshielded,3,33,139264,3.244673591215575,0.0,181,22
unshielded,3,34,143360,2.506732781331641,0.0,184,24
unshielded,3,35,147456,2.95071853297967,0.0,186,23
unshielded,3,36,151552,0.23170991956760384,0.0,193,29
unshielded,3,37,155648,2.0303397694075302,0.0,196,25
unshielded,3,38,159744,0.5028593206484825,0.0,201,24
unshielded,3,39,163840,1.3494459740905407,0.0,204,24
unshielded,3,40,167936,3.742158586368227,0.0,206,23
unshielded,3,41,172032,4.5416262327923995,0.0,206,22
unshielded,3,42,176128,0.71941273233435,0.0,213,25
unshielded,3,43,180224,4.18461006739156,0.0,215,24
unshielded,3,44,184320,3.7403915321571817,0.0,217,24
unshielded,3,45,188416,2.415719376771516,0.0,221,23
unshielded,3,46,192512,1.3964744661788338,0.0,225,24
unshielded,3,47,196608,1.5445102445313852,0.0,228,25
unshielded,3,48,200704,2.2899138148912765,0.0,230,23
unshielded,3,49,204800,-0.022278526029212608,0.0,238,29
unshielded,3,50,208896,3.608620511973507,0.0,239,22
unshielded,3,51,212992,1.360895466844184,0.0,242,25
unshielded,3,52,217088,3.5132590788594342,0.0,244,21
unshielded,3,53,221184,2.407206310154756,0.0,246,24
unshielded,3,54,225280,3.6464111040534757,0.0,247,22
unshielded,3,55,229376,3.448510960648876,0.0,248,24
unshielded,3,56,233472,2.0974158992544947,0.0,252,27
unshielded,3,57,237568,1.7358109957655259,0.0,257,24
unshielded,3,58,241664,1.5496806639245702,0.0,261,25
unshielded,3,59,245760,0.026553996243723756,0.0,267,28
unshielded,3,60,249856,2.281689920301602,0.0,268,24
unshielded,3,61,253952,-0.7184078247350256,0.0,275,27
unshielded,3,62,258048,3.57760349856419,0.0,276,25
unshielded,3,63,262144,-0.7179792068520984,0.0,284,28
unshielded,3,64,266240,3.278673604049358,0.0,284,23
unshielded,3,65,270336,1.6563966486449586,0.0,287,25
unshielded,3,66,274432,2.814779082897607,0.0,291,27
unshielded,3,67,278528,2.0655898716082897,0.0,294,27
unshielded,3,68,282624,3.4004928183235092,0.0,296,23
unshielded,3,69,286720,2.006268626780171,0.0,299,28
unshielded,3,70,290816,4.580209497366152,0.0,303,27
unshielded,3,71,294912,0.12132542220936318,0.0,311,34
unshielded,3,72,299008,-0.5476005686123505,0.0,322,34
unshielded,3,73,303104,2.0069402352858203,0.0,324,25
unshielded,3,74,307200,2.341411661406486,0.0,329,27
unshielded,3,75,311296,3.323669647659876,0.0,329,22
unshielded,3,76,315392,3.6199506063774156,0.0,333,24
unshielded,3,77,319488,2.2715847670725138,0.0,336,28
unshielded,3,78,323584,3.462258244985647,0.0,341,28
unshielded,3,79,327680,3.393766869558044,0.0,342,28
unshielded,3,80,331776,5.070240941774359,0.0,343,23
unshielded,3,81,335872,2.275386341880362,0.0,347,29
unshielded,3,82,339968,3.091940892825425,0.0,350,26
unshielded,3,83,344064,3.288829395308176,0.0,352,25
unshielded,3,84,348160,2.8753227202652334,0.0,356,24
unshielded,3,85,352256,4.654760433146494,0.0,359,22
unshielded,3,86,356352,4.907569070015492,0.0,362,24
unshielded,3,87,360448,1.966791238945812,0.0,370,28
unshielded,3,88,364544,3.5030907127332016,0.0,373,23
unshielded,3,89,368640,4.988158373822117,0.0,374,23
unshielded,3,90,372736,2.4855531554972328,0.0,379,27
unshielded,3,91,376832,4.874602289564589,0.0,380,22
unshielded,3,92,380928,6.239155216347001,0.0,380,23
unshielded,3,93,385024,4.50171680344026,0.0,383,26
unshielded,3,94,389120,2.3516156815451934,0.0,392,32
unshielded,3,95,393216,3.8810515551544773,0.0,396,25
unshielded,3,96,397312,3.208985751270619,0.0,401,29
unshielded,4,0,4096,0.7776584622071355,0.0,4,22
unshielded,4,1,8192,-2.8365092309486504,0.0,12,23
unshielded,4,2,12288,-4.353371951785773,0.0,25,27
unshielded,4,3,16384,-3.821249261861406,0.0,34,24
unshielded,4,4,20480,-0.5647634297266112,0.0,36,20
unshielded,4,5,24576,0.37887085500400824,0.0,39,22
unshielded,4,6,28672,-2.0318516553522046,0.0,47,25
unshielded,4,7,32768,-0.4070277119068643,0.0,52,23
unshielded,4,8,36864,-4.109080999566864,0.0,63,27
unshielded,4,9,40960,2.3113657553860563,0.0,63,21
unshielded,4,10,45056,-3.416362780500075,0.0,71,24
unshielded,4,11,49152,-1.8844821622312031,0.0,78,24
unshielded,4,12,53248,-0.6013583401231154,0.0,83,23
unshielded,4,13,57344,3.7740162179617935,0.0,84,21
unshielded,4,14,61440,1.2783700313733977,0.0,88,24
unshielded,4,15,65536,-0.16622571318462143,0.0,95,24
unshielded,4,16,69632,0.15724149678092764,0.0,99,23
unshielded,4,17,73728,2.1884687774982576,0.0,103,24
unshielded,4,18,77824,-0.7012586186277642,0.0,111,27
unshielded,4,19,81920,2.1459679185370626,0.0,113,24
unshielded,4,20,86016,0.6015595251446972,0.0,119,26
unshielded,4,21,90112,3.3913262596516223,0.0,121,22
unshielded,4,22,94208,1.4089316594499617,0.0,124,27
unshielded,4,23,98304,0.02148869418638065,0.0,129,23
unshielded,4,24,102400,-0.07535160177213206,0.0,134,25
unshielded,4,25,106496,-1.7599468185098468,0.0,142,30
unshielded,4,26,110592,1.208186684483323,0.0,144,22
unshielded,4,27,114688,3.503187700226656,0.0,144,22
unshielded,4,28,118784,3.2220134151641213,0.0,147,23
unshielded,4,29,122880,1.6499652085306162,0.0,150,29
unshielded,4,30,126976,-0.25141376822563416,0.0,154,27
unshielded,4,31,131072,1.4578863926070342,0.0,157,25
unshielded,4,32,135168,1.7708529835428335,0.0,159,26
unshielded,4,33,139264,0.7065456781278961,0.0,164,29
unshielded,4,34,143360,1.2715127378768674,0.0,169,26
unshielded,4,35,147456,3.122051640053311,0.0,170,24
unshielded,4,36,151552,2.148650704334331,0.0,172,25
unshielded,4,37,155648,3.561856912043096,0.0,174,22
unshielded,4,38,159744,3.8775594212315863,0.0,174,25
unshielded,4,39,163840,0.7566863542263359,0.0,178,28
unshielded,4,40,167936,-0.3990589538220306,0.0,186,33
unshielded,4,41,172032,1.1167243817431944,0.0,189,30
unshielded,4,42,176128,1.3221206131181618,0.0,191,28
unshielded,4,43,180224,2.4406269886661387,0.0,193,25
unshielded,4,44,184320,2.003560113696894,0.0,196,24
unshielded,4,45,188416,1.1253782795377707,0.0,198,29
unshielded,4,46,192512,2.389223266643634,0.0,201,23
unshielded,4,47,196608,1.7108828818909596,0.0,204,27
unshielded,4,48,200704,0.9535128429470227,0.0,207,31
unshielded,4,49,204800,1.947627195492115,0.0,212,27
unshielded,4,50,208896,2.240670915918332,0.0,215,26
unshielded,4,51,212992,4.921736208181245,0.0,215,22
unshielded,4,52,217088,4.142637023183554,0.0,215,25
unshielded,4,53,221184,0.6351052840030217,0.0,220,25
unshielded,4,54,225280,2.8453739244868546,0.0,222,25
unshielded,4,55,229376,1.5749874891645277,0.0,227,29
unshielded,4,56,233472,1.6046958402056155,0.0,232,31
unshielded,4,57,237568,2.5294342061528057,0.0,236,24
unshielded,4,58,241664,1.3108698292788812,0.0,241,30
unshielded,4,59,245760,3.6636587727245633,0.0,243,24
unshielded,4,60,249856,2.562751832420802,0.0,245,29
unshielded,4,61,253952,4.700831405844303,0.0,247,27
unshielded,4,62,258048,3.2322630807896444,0.0,249,23
unshielded,4,63,262144,4.899332693789706,0.0,251,22
unshielded,4,64,266240,2.9643811067776005,0.0,254,26
unshielded,4,65,270336,2.7207393723747133,0.0,257,25
unshielded,4,66,274432,5.065251133183416,0.0,258,21
unshielded,4,67,278528,4.335436908291549,0.0,260,26
unshielded,4,68,282624,5.5930286603225365,0.0,261,25
unshielded,4,69,286720,2.224814733849815,0.0,268,26
unshielded,4,70,290816,5.395928702509702,0.0,270,25
unshielded,4,71,294912,1.0152992844448094,0.0,277,28
unshielded,4,72,299008,3.583355003650008,0.0,281,23
unshielded,4,73,303104,2.807132027135195,0.0,286,24
unshielded,4,74,307200,4.890959015564184,0.0,288,22
unshielded,4,75,311296,0.3295831766427491,0.0,299,34
unshielded,4,76,315392,-0.6269257863831618,0.0,309,27
unshielded,4,77,319488,4.5519446229343865,0.0,312,24
unshielded,4,78,323584,3.24284284536013,0.0,316,26
unshielded,4,79,327680,4.249342627155561,0.0,317,22
unshielded,4,80,331776,2.7300062738208224,0.0,320,27
unshielded,4,81,335872,1.871750327627011,0.0,326,27
unshielded,4,82,339968,4.737379927598281,0.0,327,23
unshielded,4,83,344064,6.520924666027789,0.0,327,22
unshielded,4,84,348160,1.1763616422653425,0.0,333,26
unshielded,4,85,352256,3.971300700308055,0.0,335,22
unshielded,4,86,356352,5.317584159308116,0.0,338,26
unshielded,4,87,360448,3.171770794028488,0.0,342,27
unshielded,4,88,364544,2.0555703522527558,0.0,347,27
unshielded,4,89,368640,3.8175575509329964,0.0,349,25
unshielded,4,90,372736,4.602533695887572,0.0,351,24
unshielded,4,91,376832,2.3797423547849346,0.0,356,29
unshielded,4,92,380928,5.3983227221003744,0.0,358,24
unshielded,4,93,385024,2.3253043506766624,0.0,365,28
unshielded,4,94,389120,4.5209624020653365,0.0,368,28
unshielded,4,95,393216,5.1562115799137125,0.0,370,23
unshielded,4,96,397312,-1.0951176693695948,0.0,380,29
